Date,Price,Open,High,Low,Volume,Change,coin_name_abbrv,coin_name,Volume_in_Million
2021-03-17,58913.5,56892.9,58933.2,54253.2,118.26K,3.56%,Bit,Bitcoin,0.11826
2021-03-16,56889.7,55619.5,56889.7,53342.6,128.51K,1.97%,Bit,Bitcoin,0.12850999999999999
2021-03-15,55791.3,59117.4,60565.9,55088.8,117.71K,-5.62%,Bit,Bitcoin,0.11771
2021-03-14,59113.7,61192.7,61673.7,59113.7,80.29K,-3.40%,Bit,Bitcoin,0.08029
2021-03-13,61195.3,57267.4,61795.8,56118.8,134.64K,6.86%,Bit,Bitcoin,0.13463999999999998
2021-03-12,57265.1,57806.2,58052.3,55134.5,116.96K,-0.92%,Bit,Bitcoin,0.11696
2021-03-11,57799.5,55851.2,58135.0,54351.8,129.63K,3.49%,Bit,Bitcoin,0.12963
2021-03-10,55851.9,54882.7,57328.7,53073.6,140.96K,1.77%,Bit,Bitcoin,0.14096
2021-03-09,54879.0,52352.4,54880.6,51941.3,114.06K,4.91%,Bit,Bitcoin,0.11406000000000001
2021-03-08,52311.0,50988.9,52384.9,49338.1,68.14K,2.61%,Bit,Bitcoin,0.06814
2021-03-07,50982.3,48899.0,51434.1,48890.6,82.91K,4.35%,Bit,Bitcoin,0.08291
2021-03-06,48855.6,48798.7,49191.8,47132.8,66.66K,0.13%,Bit,Bitcoin,0.06666
2021-03-05,48792.5,48363.6,49429.4,46370.1,113.64K,0.75%,Bit,Bitcoin,0.11364
2021-03-04,48428.0,50388.0,51757.7,47521.8,9.56K,-3.90%,Bit,Bitcoin,0.00956
2021-03-03,50395.1,48422.2,52567.9,48159.2,44.93K,4.07%,Bit,Bitcoin,0.04493
2021-03-02,48424.2,49595.6,50191.9,47100.6,102.10K,-2.36%,Bit,Bitcoin,0.1021
2021-03-01,49595.5,45160.5,49774.0,45008.8,137.52K,9.81%,Bit,Bitcoin,0.13752
2021-02-28,45164.0,46136.0,46582.0,43100.6,135.08K,-2.11%,Bit,Bitcoin,0.13508
2021-02-27,46136.7,46333.1,48335.1,45059.4,98.75K,-0.45%,Bit,Bitcoin,0.09875
2021-02-26,46345.6,46928.5,48413.9,44248.2,189.41K,-1.24%,Bit,Bitcoin,0.18941
2021-02-25,46928.5,49695.9,52013.8,46773.7,83.22K,-5.57%,Bit,Bitcoin,0.08322
2021-02-24,49697.5,48911.1,51311.8,47031.7,153.75K,1.61%,Bit,Bitcoin,0.15375
2021-02-23,48911.2,54114.1,54115.0,45093.8,315.07K,-9.61%,Bit,Bitcoin,0.31507
2021-02-22,54111.8,57437.6,57480.8,48353.8,244.95K,-5.78%,Bit,Bitcoin,0.24495
2021-02-21,57433.8,55907.6,58335.1,55502.7,87.26K,2.70%,Bit,Bitcoin,0.08726
2021-02-20,55923.7,55922.0,57523.8,54124.1,127.85K,0.03%,Bit,Bitcoin,0.12785
2021-02-19,55906.6,51590.1,56238.5,50816.8,139.43K,8.38%,Bit,Bitcoin,0.13943
2021-02-18,51582.2,52094.5,52524.0,50941.6,94.35K,-0.95%,Bit,Bitcoin,0.09434999999999999
2021-02-17,52079.2,49161.3,52577.7,49018.1,140.03K,5.92%,Bit,Bitcoin,0.14003
2021-02-16,49169.7,47934.2,50515.8,47044.4,141.37K,2.57%,Bit,Bitcoin,0.14137
2021-02-15,47936.3,48611.1,48936.5,45786.1,123.18K,-1.45%,Bit,Bitcoin,0.12318000000000001
2021-02-14,48643.4,47172.1,49695.1,47051.9,106.50K,3.13%,Bit,Bitcoin,0.1065
2021-02-13,47168.7,47373.1,48097.3,46270.5,89.42K,-0.43%,Bit,Bitcoin,0.08942
2021-02-12,47371.7,47995.0,48927.4,46218.6,133.73K,-1.29%,Bit,Bitcoin,0.13373
2021-02-11,47990.7,44834.8,48622.1,44041.1,145.77K,7.04%,Bit,Bitcoin,0.14577
2021-02-10,44836.0,46507.8,47295.3,43800.5,151.83K,-3.60%,Bit,Bitcoin,0.15183000000000002
2021-02-09,46508.6,46396.4,48143.5,45104.7,193.87K,0.24%,Bit,Bitcoin,0.19387000000000001
2021-02-08,46395.7,38853.6,46596.4,38057.0,248.47K,19.41%,Bit,Bitcoin,0.24847
2021-02-07,38852.9,39228.9,39691.7,37381.6,125.37K,-1.03%,Bit,Bitcoin,0.12537
2021-02-06,39256.6,38300.6,40939.7,38275.3,156.02K,2.50%,Bit,Bitcoin,0.15602000000000002
2021-02-05,38297.6,36976.4,38303.6,36640.0,100.60K,3.56%,Bit,Bitcoin,0.1006
2021-02-04,36982.1,37648.9,38707.9,36380.8,151.44K,-1.77%,Bit,Bitcoin,0.15144
2021-02-03,37646.8,35486.9,37646.8,35401.5,131.03K,6.09%,Bit,Bitcoin,0.13103
2021-02-02,35485.2,33514.0,35976.1,33462.4,120.85K,5.88%,Bit,Bitcoin,0.12085
2021-02-01,33515.7,33106.8,34685.6,32324.9,126.32K,1.23%,Bit,Bitcoin,0.12632
2021-01-31,33108.1,34281.6,34348.3,32189.9,101.92K,-3.43%,Bit,Bitcoin,0.10192
2021-01-30,34283.1,34300.0,34920.9,32908.5,128.57K,-0.05%,Bit,Bitcoin,0.12857
2021-01-29,34301.8,33381.7,38546.0,31953.3,297.73K,2.78%,Bit,Bitcoin,0.29773
2021-01-28,33374.8,30408.9,33790.8,29911.9,167.39K,9.77%,Bit,Bitcoin,0.16738999999999998
2021-01-27,30404.0,32499.6,32545.4,29290.4,194.35K,-6.46%,Bit,Bitcoin,0.19435
2021-01-26,32502.1,32244.1,32917.7,30850.0,139.84K,0.77%,Bit,Bitcoin,0.13984
2021-01-25,32252.3,32244.3,34854.3,31967.4,142.43K,0.03%,Bit,Bitcoin,0.14243
2021-01-24,32241.3,32088.5,33034.8,30982.9,88.21K,0.47%,Bit,Bitcoin,0.08821
2021-01-23,32088.9,32994.1,33441.4,31418.2,100.70K,-2.76%,Bit,Bitcoin,0.1007
2021-01-22,33000.5,30838.7,33821.2,28871.2,243.09K,7.00%,Bit,Bitcoin,0.24309
2021-01-21,30842.1,35472.3,35591.1,30101.8,253.27K,-13.06%,Bit,Bitcoin,0.25327
2021-01-20,35476.3,35862.1,36384.4,33444.5,153.61K,-1.46%,Bit,Bitcoin,0.15361000000000002
2021-01-19,36002.9,36630.6,37821.0,36001.4,79.11K,-1.67%,Bit,Bitcoin,0.07911
2021-01-18,36613.2,35838.2,37436.8,34801.0,111.52K,2.16%,Bit,Bitcoin,0.11152
2021-01-17,35839.6,36020.1,36801.3,33883.5,126.82K,-0.50%,Bit,Bitcoin,0.12682
2021-01-16,36019.5,36751.8,37931.7,35408.4,137.02K,-2.24%,Bit,Bitcoin,0.13702
2021-01-15,36845.8,39175.7,39715.0,34488.7,118.42K,-5.95%,Bit,Bitcoin,0.11842
2021-01-14,39175.7,37383.4,40054.3,36772.1,172.40K,4.80%,Bit,Bitcoin,0.1724
2021-01-13,37382.2,34061.2,37764.6,32451.9,209.93K,9.70%,Bit,Bitcoin,0.20993
2021-01-12,34076.1,35426.0,36598.7,32572.7,241.93K,-4.13%,Bit,Bitcoin,0.24193
2021-01-11,35544.3,38195.3,38217.2,30411.6,251.04K,-6.93%,Bit,Bitcoin,0.25104
2021-01-10,38192.2,40149.7,41362.4,35141.6,215.78K,-4.88%,Bit,Bitcoin,0.21578
2021-01-09,40151.9,40607.2,41363.5,38775.1,128.42K,-1.10%,Bit,Bitcoin,0.12841999999999998
2021-01-08,40599.3,39466.4,41921.7,36613.4,251.29K,2.89%,Bit,Bitcoin,0.25129
2021-01-07,39460.2,36798.5,40340.9,36361.2,249.60K,7.25%,Bit,Bitcoin,0.2496
2021-01-06,36793.2,33999.3,36934.8,33408.3,227.56K,8.24%,Bit,Bitcoin,0.22756
2021-01-05,33991.5,32015.4,34414.7,30010.5,202.13K,6.15%,Bit,Bitcoin,0.20213
2021-01-04,32022.6,33016.6,33587.5,28204.5,255.27K,-2.84%,Bit,Bitcoin,0.25527
2021-01-03,32958.9,32192.9,34755.9,32029.6,155.21K,2.38%,Bit,Bitcoin,0.15521000000000001
2021-01-02,32193.3,29359.7,33233.5,29008.0,240.87K,9.65%,Bit,Bitcoin,0.24087
2021-01-01,29359.9,28951.7,29627.1,28712.4,100.90K,1.42%,Bit,Bitcoin,0.1009
2020-12-31,28949.4,28866.8,29298.8,28025.0,136.69K,0.28%,Bit,Bitcoin,0.13669
2020-12-30,28868.7,27374.5,28979.3,27374.5,159.82K,5.45%,Bit,Bitcoin,0.15982
2020-12-29,27376.0,27065.3,27390.7,25902.8,119.57K,1.18%,Bit,Bitcoin,0.11957
2020-12-28,27057.8,26259.2,27444.9,26144.3,126.98K,3.03%,Bit,Bitcoin,0.12698
2020-12-27,26261.3,26460.3,28360.3,25858.2,231.23K,-0.73%,Bit,Bitcoin,0.23123
2020-12-26,26454.4,24714.7,26826.0,24515.1,155.77K,7.15%,Bit,Bitcoin,0.15577000000000002
2020-12-25,24689.6,23728.7,24778.9,23445.3,2.40K,4.02%,Bit,Bitcoin,0.0024
2020-12-24,23736.5,23253.2,23783.7,22737.3,104.59K,2.06%,Bit,Bitcoin,0.10459
2020-12-23,23257.9,23820.8,24063.7,22694.7,178.47K,-2.37%,Bit,Bitcoin,0.17847
2020-12-22,23823.2,22730.4,23825.4,22388.6,130.75K,4.82%,Bit,Bitcoin,0.13075
2020-12-21,22728.5,23474.1,24101.9,22015.5,154.69K,-3.18%,Bit,Bitcoin,0.15469
2020-12-20,23474.9,23843.6,24280.9,23098.9,114.09K,-1.55%,Bit,Bitcoin,0.11409
2020-12-19,23844.0,23127.6,24107.1,22797.0,133.88K,3.10%,Bit,Bitcoin,0.13388
2020-12-18,23127.9,22823.3,23272.8,22361.5,131.80K,1.33%,Bit,Bitcoin,0.1318
2020-12-17,22825.4,21352.3,23738.0,21243.1,310.74K,6.90%,Bit,Bitcoin,0.31074
2020-12-16,21352.2,19434.7,21525.3,19299.7,199.81K,9.87%,Bit,Bitcoin,0.19981000000000002
2020-12-15,19434.9,19273.9,19556.3,19076.2,98.39K,0.84%,Bit,Bitcoin,0.09839
2020-12-14,19273.8,19176.4,19346.5,19007.0,67.11K,0.51%,Bit,Bitcoin,0.06711
2020-12-13,19176.8,18808.1,19403.6,18716.8,82.45K,1.96%,Bit,Bitcoin,0.08245000000000001
2020-12-12,18808.9,18026.7,18936.2,18025.1,71.37K,4.36%,Bit,Bitcoin,0.07137
2020-12-11,18023.6,18250.5,18288.3,17600.1,111.53K,-1.23%,Bit,Bitcoin,0.11153
2020-12-10,18247.2,18546.1,18551.8,17926.8,85.31K,-1.61%,Bit,Bitcoin,0.08531
2020-12-09,18546.0,18322.4,18637.9,17658.8,129.72K,1.20%,Bit,Bitcoin,0.12972
2020-12-08,18326.6,19170.8,19288.6,18229.2,101.41K,-4.40%,Bit,Bitcoin,0.10141
2020-12-07,19170.7,19368.4,19424.6,18908.8,61.98K,-1.08%,Bit,Bitcoin,0.06197999999999999
2020-12-06,19379.9,19146.0,19417.1,18873.0,54.56K,1.22%,Bit,Bitcoin,0.054560000000000004
2020-12-05,19146.5,18657.5,19172.7,18507.1,59.44K,2.62%,Bit,Bitcoin,0.05944
2020-12-04,18658.1,19431.1,19529.5,18610.8,110.63K,-3.99%,Bit,Bitcoin,0.11062999999999999
2020-12-03,19433.3,19219.8,19596.6,18883.7,99.97K,1.12%,Bit,Bitcoin,0.09997
2020-12-02,19218.8,18767.9,19335.5,18346.7,91.92K,2.39%,Bit,Bitcoin,0.09192
2020-12-01,18770.7,19697.8,19897.4,18257.0,208.72K,-4.71%,Bit,Bitcoin,0.20872
2020-11-30,19698.1,18186.0,19831.2,18186.0,185.59K,8.32%,Bit,Bitcoin,0.18559
2020-11-29,18185.5,17729.7,18336.3,17530.4,79.12K,2.57%,Bit,Bitcoin,0.07912000000000001
2020-11-28,17730.7,17142.6,17874.4,16874.4,95.20K,3.52%,Bit,Bitcoin,0.0952
2020-11-27,17127.1,17160.9,17450.3,16481.6,138.80K,-0.20%,Bit,Bitcoin,0.1388
2020-11-26,17162.0,18721.9,18894.9,16235.2,312.07K,-8.34%,Bit,Bitcoin,0.31207
2020-11-25,18723.0,19151.5,19486.7,18527.7,146.12K,-2.24%,Bit,Bitcoin,0.14612
2020-11-24,19152.6,18394.6,19416.6,18074.8,180.79K,4.21%,Bit,Bitcoin,0.18078999999999998
2020-11-23,18379.6,18428.1,18756.8,18016.0,127.35K,-0.18%,Bit,Bitcoin,0.12735
2020-11-22,18412.9,18689.3,18751.5,17644.6,121.76K,-1.47%,Bit,Bitcoin,0.12176000000000001
2020-11-21,18687.2,18673.8,18966.0,18397.5,108.91K,0.06%,Bit,Bitcoin,0.10890999999999999
2020-11-20,18675.2,17805.5,18811.0,17758.4,134.42K,4.90%,Bit,Bitcoin,0.13441999999999998
2020-11-19,17803.5,17775.1,18166.0,17380.1,135.94K,0.16%,Bit,Bitcoin,0.13594
2020-11-18,17774.6,17662.3,18466.1,17258.9,233.43K,0.64%,Bit,Bitcoin,0.23343
2020-11-17,17662.3,16715.8,17845.4,16562.0,175.87K,5.66%,Bit,Bitcoin,0.17587
2020-11-16,16715.8,15954.1,16880.7,15870.7,118.09K,4.78%,Bit,Bitcoin,0.11809
2020-11-15,15953.0,16074.7,16158.1,15782.3,58.43K,-0.73%,Bit,Bitcoin,0.05843
2020-11-14,16071.0,16323.1,16328.2,15717.7,83.64K,-1.55%,Bit,Bitcoin,0.08364
2020-11-13,16324.2,16293.0,16474.1,15973.4,113.75K,0.18%,Bit,Bitcoin,0.11375
2020-11-12,16294.7,15695.8,16342.7,15483.5,165.54K,3.82%,Bit,Bitcoin,0.16554
2020-11-11,15695.8,15303.1,15953.9,15281.0,119.07K,2.56%,Bit,Bitcoin,0.11907
2020-11-10,15303.6,15328.0,15465.3,15096.5,93.36K,-0.15%,Bit,Bitcoin,0.09336
2020-11-09,15327.2,15483.3,15819.6,14816.9,165.04K,-1.01%,Bit,Bitcoin,0.16504
2020-11-08,15483.7,14826.6,15648.3,14720.7,94.99K,4.42%,Bit,Bitcoin,0.09498999999999999
2020-11-07,14828.4,15578.2,15754.4,14385.1,160.73K,-4.81%,Bit,Bitcoin,0.16072999999999998
2020-11-06,15577.9,15593.9,15955.2,15223.5,186.13K,-0.06%,Bit,Bitcoin,0.18613
2020-11-05,15587.1,14145.6,15739.9,14099.7,227.49K,10.19%,Bit,Bitcoin,0.22749
2020-11-04,14145.6,14023.0,14238.8,13544.4,140.80K,0.90%,Bit,Bitcoin,0.1408
2020-11-03,14019.9,13560.5,14054.0,13294.6,108.17K,3.38%,Bit,Bitcoin,0.10817
2020-11-02,13561.4,13759.7,13828.4,13214.2,97.76K,-1.44%,Bit,Bitcoin,0.09776
2020-11-01,13759.4,13795.5,13889.5,13628.7,51.71K,-0.27%,Bit,Bitcoin,0.05171
2020-10-31,13797.3,13560.2,14065.4,13441.7,102.75K,1.75%,Bit,Bitcoin,0.10275
2020-10-30,13559.9,13457.0,13667.9,13134.5,108.77K,0.76%,Bit,Bitcoin,0.10876999999999999
2020-10-29,13457.2,13278.3,13640.0,12982.9,111.23K,1.34%,Bit,Bitcoin,0.11123000000000001
2020-10-28,13278.9,13658.3,13851.7,12907.6,144.18K,-2.77%,Bit,Bitcoin,0.14418
2020-10-27,13657.8,13061.5,13782.3,13050.3,128.64K,4.56%,Bit,Bitcoin,0.12863999999999998
2020-10-26,13061.6,13033.0,13229.7,12792.4,89.47K,0.23%,Bit,Bitcoin,0.08947
2020-10-25,13032.2,13117.0,13345.3,12900.4,59.73K,-0.65%,Bit,Bitcoin,0.05973
2020-10-24,13117.2,12933.6,13161.5,12876.4,51.20K,1.42%,Bit,Bitcoin,0.0512
2020-10-23,12934.1,12972.7,13025.5,12738.9,73.94K,-0.31%,Bit,Bitcoin,0.07393999999999999
2020-10-22,12974.6,12805.5,13183.9,12698.2,113.31K,1.30%,Bit,Bitcoin,0.11331000000000001
2020-10-21,12808.7,11913.6,13213.5,11894.6,197.72K,7.51%,Bit,Bitcoin,0.19772
2020-10-20,11913.5,11753.9,12029.4,11685.7,94.59K,1.36%,Bit,Bitcoin,0.09459000000000001
2020-10-19,11753.4,11507.1,11823.3,11413.9,73.04K,2.14%,Bit,Bitcoin,0.07304000000000001
2020-10-18,11506.9,11362.1,11506.9,11349.8,31.51K,1.27%,Bit,Bitcoin,0.03151
2020-10-17,11362.1,11321.8,11402.7,11274.4,29.86K,0.35%,Bit,Bitcoin,0.02986
2020-10-16,11322.0,11503.2,11542.2,11224.6,71.42K,-1.57%,Bit,Bitcoin,0.07142
2020-10-15,11503.0,11421.4,11590.9,11276.7,70.84K,0.72%,Bit,Bitcoin,0.07084
2020-10-14,11420.4,11424.4,11541.0,11293.5,59.12K,-0.03%,Bit,Bitcoin,0.05912
2020-10-13,11423.8,11533.5,11558.0,11315.9,64.67K,-0.95%,Bit,Bitcoin,0.06467
2020-10-12,11533.9,11370.8,11715.9,11227.4,84.02K,1.43%,Bit,Bitcoin,0.08402
2020-10-11,11371.0,11295.6,11439.4,11277.6,41.06K,0.64%,Bit,Bitcoin,0.04106
2020-10-10,11298.4,11053.5,11475.0,11053.1,65.81K,2.21%,Bit,Bitcoin,0.06581000000000001
2020-10-09,11054.2,10923.5,11103.0,10836.9,70.95K,1.19%,Bit,Bitcoin,0.07095
2020-10-08,10924.1,10670.7,10948.6,10549.6,79.78K,2.37%,Bit,Bitcoin,0.07978
2020-10-07,10670.9,10601.0,10680.1,10553.3,49.27K,0.64%,Bit,Bitcoin,0.04927
2020-10-06,10602.6,10790.2,10800.3,10530.8,69.07K,-1.73%,Bit,Bitcoin,0.06906999999999999
2020-10-05,10789.5,10672.5,10789.6,10623.4,48.86K,1.09%,Bit,Bitcoin,0.04886
2020-10-04,10672.9,10544.4,10693.3,10520.8,31.40K,1.22%,Bit,Bitcoin,0.0314
2020-10-03,10544.2,10572.2,10597.8,10501.2,29.10K,-0.27%,Bit,Bitcoin,0.0291
2020-10-02,10572.3,10619.6,10662.9,10387.6,77.94K,-0.45%,Bit,Bitcoin,0.07794
2020-10-01,10620.5,10776.6,10913.7,10462.7,95.33K,-1.44%,Bit,Bitcoin,0.09533
2020-09-30,10776.1,10843.4,10847.7,10667.6,55.55K,-0.60%,Bit,Bitcoin,0.055549999999999995
2020-09-29,10840.9,10694.3,10858.4,10642.4,59.64K,1.38%,Bit,Bitcoin,0.05964
2020-09-28,10693.2,10776.4,10946.6,10685.2,72.29K,-0.77%,Bit,Bitcoin,0.07229000000000001
2020-09-27,10776.2,10727.9,10799.2,10602.7,40.92K,0.45%,Bit,Bitcoin,0.040920000000000005
2020-09-26,10727.9,10688.9,10793.3,10650.2,37.85K,0.37%,Bit,Bitcoin,0.03785
2020-09-25,10688.8,10739.9,10756.0,10558.9,71.43K,-0.47%,Bit,Bitcoin,0.07143000000000001
2020-09-24,10739.4,10238.1,10787.8,10201.0,82.95K,4.90%,Bit,Bitcoin,0.08295
2020-09-23,10237.3,10531.5,10535.4,10146.6,74.95K,-2.79%,Bit,Bitcoin,0.07495
2020-09-22,10531.5,10419.4,10570.7,10361.7,63.52K,1.10%,Bit,Bitcoin,0.06352000000000001
2020-09-21,10416.8,10919.9,10987.2,10328.5,109.85K,-4.62%,Bit,Bitcoin,0.10984999999999999
2020-09-20,10921.5,11081.6,11081.6,10772.7,53.39K,-1.45%,Bit,Bitcoin,0.05339
2020-09-19,11081.8,10933.0,11177.1,10890.7,51.63K,1.36%,Bit,Bitcoin,0.05163
2020-09-18,10933.0,10941.3,11029.7,10818.7,63.48K,-0.08%,Bit,Bitcoin,0.06348
2020-09-17,10941.3,10950.1,11039.3,10755.2,77.22K,-0.07%,Bit,Bitcoin,0.07722
2020-09-16,10949.5,10785.2,11093.3,10669.2,94.94K,1.52%,Bit,Bitcoin,0.09494
2020-09-15,10785.3,10675.2,10931.8,10627.8,91.70K,1.03%,Bit,Bitcoin,0.0917
2020-09-14,10675.3,10332.7,10744.3,10264.5,96.64K,3.38%,Bit,Bitcoin,0.09664
2020-09-13,10326.0,10441.7,10579.6,10219.4,66.12K,-1.11%,Bit,Bitcoin,0.06612
2020-09-12,10441.9,10390.2,10476.8,10275.9,48.49K,0.50%,Bit,Bitcoin,0.048490000000000005
2020-09-11,10390.2,10339.8,10398.8,10212.6,62.28K,0.49%,Bit,Bitcoin,0.06228
2020-09-10,10339.7,10224.3,10480.3,10219.2,88.01K,1.13%,Bit,Bitcoin,0.08801
2020-09-09,10224.6,10126.8,10343.3,9984.6,71.37K,0.97%,Bit,Bitcoin,0.07137
2020-09-08,10126.6,10376.9,10434.4,9877.1,113.90K,-2.41%,Bit,Bitcoin,0.1139
2020-09-07,10376.9,10296.4,10400.9,9887.0,12.40M,0.78%,Bit,Bitcoin,12.4
